time,x,y,signal_dbm,link_quality,bitrate_mbit,bssid
1783364233.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364236.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364239.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364242.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364245.5,33.58,-6.31,-66.00,44.00,65.00,f0:2f:74:40:a0:c0
1783364248.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364251.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364254.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364257.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364260.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364263.5,33.58,-6.31,-66.00,44.00,65.00,f0:2f:74:40:a0:c0
1783364266.5,33.58,-6.31,-66.00,44.00,65.00,f0:2f:74:40:a0:c0
1783364269.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364272.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364275.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364278.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364281.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364284.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364287.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364290.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364293.5,33.58,-6.31,-66.00,44.00,5.50,f0:2f:74:40:a0:c0
1783364296.5,33.58,-6.31,-65.00,45.00,5.50,f0:2f:74:40:a0:c0
1783364299.5,33.58,-6.31,-67.00,43.00,14.40,f0:2f:74:40:a0:c0
1783364302.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364305.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364308.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364311.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364314.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364317.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364320.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364323.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364326.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364329.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364332.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364335.5,33.58,-6.31,-68.00,42.00,65.00,f0:2f:74:40:a0:c0
1783364338.5,33.58,-6.31,-67.00,43.00,65.00,f0:2f:74:40:a0:c0
1783364341.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364344.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364347.5,33.58,-6.31,-66.00,44.00,65.00,f0:2f:74:40:a0:c0
1783364350.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364353.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364356.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364359.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364362.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364365.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364368.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364371.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364374.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364377.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364380.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364383.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364386.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364389.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364392.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364395.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364398.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364401.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364404.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364407.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364410.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364413.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364416.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364419.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364422.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364425.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364428.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364431.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364434.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364437.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364440.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364443.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364446.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364449.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364452.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364455.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364458.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364461.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364464.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364467.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364470.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364473.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364476.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364479.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364482.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364485.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364488.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364491.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364494.5,33.58,-6.31,-67.00,43.00,72.20,f0:2f:74:40:a0:c0
1783364497.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364500.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364503.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364506.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783364509.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364512.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364515.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364518.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364521.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364524.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364527.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364530.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364533.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783364536.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364539.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364542.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364545.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364548.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364551.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364554.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364557.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364560.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364563.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364566.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364569.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783364572.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364575.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364578.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364581.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364584.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364587.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364590.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783364593.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364596.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783364599.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364602.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364605.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364608.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364611.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364614.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364617.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364620.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364623.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364626.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364629.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364632.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364635.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364638.5,33.58,-6.31,-65.00,45.00,65.00,f0:2f:74:40:a0:c0
1783364641.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364644.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364647.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364650.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364653.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364656.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364659.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364662.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364665.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364668.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364671.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364674.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364677.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364680.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364683.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364686.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364689.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364692.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364695.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364698.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364701.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364704.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364707.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364710.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364713.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364716.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364719.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364722.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364725.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364728.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364731.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364734.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364737.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364740.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364743.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364746.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364749.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364752.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364755.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364758.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364761.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364764.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364767.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364770.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364773.5,33.58,-6.31,-66.00,44.00,19.50,f0:2f:74:40:a0:c0
1783364776.7,33.58,-6.31,-65.00,45.00,6.50,f0:2f:74:40:a0:c0
1783364779.5,33.58,-6.31,-65.00,45.00,5.50,f0:2f:74:40:a0:c0
1783364782.5,33.58,-6.31,-65.00,45.00,28.80,f0:2f:74:40:a0:c0
1783364785.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364788.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364791.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364794.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364797.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364800.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364803.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364806.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364809.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364812.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364815.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364818.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364821.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364824.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364827.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364830.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364833.7,33.58,-6.31,-70.00,40.00,13.00,f0:2f:74:40:a0:c0
1783364836.5,33.58,-6.31,-69.00,41.00,5.50,f0:2f:74:40:a0:c0
1783364839.5,33.58,-6.31,-65.00,45.00,6.50,f0:2f:74:40:a0:c0
1783364842.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364845.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364848.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364851.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364854.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364857.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364860.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364863.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364866.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364869.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364872.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364875.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364878.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364881.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364884.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364887.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364890.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364893.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364896.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364899.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364902.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364905.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364908.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364911.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364914.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364917.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364920.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364923.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364926.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364929.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364932.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364935.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364938.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364941.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364944.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364947.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364950.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364953.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364956.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364959.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364962.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364965.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364968.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364971.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364974.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364977.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364980.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364983.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364986.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783364989.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364992.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364995.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783364998.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365001.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365004.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365007.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365010.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365013.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365016.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365019.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365022.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365025.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365028.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365031.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365034.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365037.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365040.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365043.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365046.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365049.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365052.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365055.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365058.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365061.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365064.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365067.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365070.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365073.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365076.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365079.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365082.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365085.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365088.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365091.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365094.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365097.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365100.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365103.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365106.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365109.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365112.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365115.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365118.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365121.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365124.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365127.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365130.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365133.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365136.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365139.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365142.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365145.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365148.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365151.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365154.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365157.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365160.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
